,id,day,month,year,home_team,team,opponent,url
116,116,5,11,2014,1,BOS,TOR,https://www.basketball-reference.com/boxscores/201411050BOS.html
117,117,5,11,2014,0,TOR,BOS,https://www.basketball-reference.com/boxscores/201411050BOS.html
118,118,5,11,2014,1,BRK,MIN,https://www.basketball-reference.com/boxscores/201411050BRK.html
119,119,5,11,2014,0,MIN,BRK,https://www.basketball-reference.com/boxscores/201411050BRK.html
120,120,5,11,2014,1,DET,NYK,https://www.basketball-reference.com/boxscores/201411050DET.html
121,121,5,11,2014,0,NYK,DET,https://www.basketball-reference.com/boxscores/201411050DET.html
122,122,5,11,2014,1,MIL,CHI,https://www.basketball-reference.com/boxscores/201411050MIL.html
123,123,5,11,2014,0,CHI,MIL,https://www.basketball-reference.com/boxscores/201411050MIL.html
124,124,5,11,2014,1,WAS,IND,https://www.basketball-reference.com/boxscores/201411050WAS.html
125,125,5,11,2014,0,IND,WAS,https://www.basketball-reference.com/boxscores/201411050WAS.html
126,126,5,11,2014,1,SAS,ATL,https://www.basketball-reference.com/boxscores/201411050SAS.html
127,127,5,11,2014,0,ATL,SAS,https://www.basketball-reference.com/boxscores/201411050SAS.html
128,128,5,11,2014,1,PHO,MEM,https://www.basketball-reference.com/boxscores/201411050PHO.html
129,129,5,11,2014,0,MEM,PHO,https://www.basketball-reference.com/boxscores/201411050PHO.html
130,130,5,11,2014,1,UTA,CLE,https://www.basketball-reference.com/boxscores/201411050UTA.html
131,131,5,11,2014,0,CLE,UTA,https://www.basketball-reference.com/boxscores/201411050UTA.html
132,132,5,11,2014,1,SAC,DEN,https://www.basketball-reference.com/boxscores/201411050SAC.html
133,133,5,11,2014,0,DEN,SAC,https://www.basketball-reference.com/boxscores/201411050SAC.html
134,134,5,11,2014,1,GSW,LAC,https://www.basketball-reference.com/boxscores/201411050GSW.html
135,135,5,11,2014,0,LAC,GSW,https://www.basketball-reference.com/boxscores/201411050GSW.html
136,136,6,11,2014,1,HOU,SAS,https://www.basketball-reference.com/boxscores/201411060HOU.html
137,137,6,11,2014,0,SAS,HOU,https://www.basketball-reference.com/boxscores/201411060HOU.html
138,138,6,11,2014,1,POR,DAL,https://www.basketball-reference.com/boxscores/201411060POR.html
139,139,6,11,2014,0,DAL,POR,https://www.basketball-reference.com/boxscores/201411060POR.html
140,140,7,11,2014,1,CHO,ATL,https://www.basketball-reference.com/boxscores/201411070CHO.html
141,141,7,11,2014,0,ATL,CHO,https://www.basketball-reference.com/boxscores/201411070CHO.html
142,142,7,11,2014,1,ORL,MIN,https://www.basketball-reference.com/boxscores/201411070ORL.html
143,143,7,11,2014,0,MIN,ORL,https://www.basketball-reference.com/boxscores/201411070ORL.html
144,144,7,11,2014,1,PHI,CHI,https://www.basketball-reference.com/boxscores/201411070PHI.html
145,145,7,11,2014,0,CHI,PHI,https://www.basketball-reference.com/boxscores/201411070PHI.html
146,146,7,11,2014,1,BOS,IND,https://www.basketball-reference.com/boxscores/201411070BOS.html
147,147,7,11,2014,0,IND,BOS,https://www.basketball-reference.com/boxscores/201411070BOS.html
148,148,7,11,2014,1,BRK,NYK,https://www.basketball-reference.com/boxscores/201411070BRK.html
149,149,7,11,2014,0,NYK,BRK,https://www.basketball-reference.com/boxscores/201411070BRK.html
150,150,7,11,2014,1,DET,MIL,https://www.basketball-reference.com/boxscores/201411070DET.html
151,151,7,11,2014,0,MIL,DET,https://www.basketball-reference.com/boxscores/201411070DET.html
152,152,7,11,2014,1,TOR,WAS,https://www.basketball-reference.com/boxscores/201411070TOR.html
153,153,7,11,2014,0,WAS,TOR,https://www.basketball-reference.com/boxscores/201411070TOR.html
154,154,7,11,2014,1,OKC,MEM,https://www.basketball-reference.com/boxscores/201411070OKC.html
155,155,7,11,2014,0,MEM,OKC,https://www.basketball-reference.com/boxscores/201411070OKC.html
156,156,7,11,2014,1,PHO,SAC,https://www.basketball-reference.com/boxscores/201411070PHO.html
157,157,7,11,2014,0,SAC,PHO,https://www.basketball-reference.com/boxscores/201411070PHO.html
158,158,7,11,2014,1,UTA,DAL,https://www.basketball-reference.com/boxscores/201411070UTA.html
159,159,7,11,2014,0,DAL,UTA,https://www.basketball-reference.com/boxscores/201411070UTA.html
160,160,7,11,2014,1,DEN,CLE,https://www.basketball-reference.com/boxscores/201411070DEN.html
161,161,7,11,2014,0,CLE,DEN,https://www.basketball-reference.com/boxscores/201411070DEN.html
162,162,8,11,2014,1,LAC,POR,https://www.basketball-reference.com/boxscores/201411080LAC.html
163,163,8,11,2014,0,POR,LAC,https://www.basketball-reference.com/boxscores/201411080LAC.html
164,164,8,11,2014,1,IND,WAS,https://www.basketball-reference.com/boxscores/201411080IND.html
165,165,8,11,2014,0,WAS,IND,https://www.basketball-reference.com/boxscores/201411080IND.html
166,166,8,11,2014,1,ATL,NYK,https://www.basketball-reference.com/boxscores/201411080ATL.html
167,167,8,11,2014,0,NYK,ATL,https://www.basketball-reference.com/boxscores/201411080ATL.html
168,168,8,11,2014,1,MIA,MIN,https://www.basketball-reference.com/boxscores/201411080MIA.html
169,169,8,11,2014,0,MIN,MIA,https://www.basketball-reference.com/boxscores/201411080MIA.html
170,170,8,11,2014,1,CHI,BOS,https://www.basketball-reference.com/boxscores/201411080CHI.html
171,171,8,11,2014,0,BOS,CHI,https://www.basketball-reference.com/boxscores/201411080CHI.html
172,172,8,11,2014,1,HOU,GSW,https://www.basketball-reference.com/boxscores/201411080HOU.html
173,173,8,11,2014,0,GSW,HOU,https://www.basketball-reference.com/boxscores/201411080HOU.html
174,174,8,11,2014,1,MIL,MEM,https://www.basketball-reference.com/boxscores/201411080MIL.html
175,175,8,11,2014,0,MEM,MIL,https://www.basketball-reference.com/boxscores/201411080MIL.html
176,176,8,11,2014,1,SAS,NOP,https://www.basketball-reference.com/boxscores/201411080SAS.html
177,177,8,11,2014,0,NOP,SAS,https://www.basketball-reference.com/boxscores/201411080SAS.html
178,178,9,11,2014,1,BRK,ORL,https://www.basketball-reference.com/boxscores/201411090BRK.html
179,179,9,11,2014,0,ORL,BRK,https://www.basketball-reference.com/boxscores/201411090BRK.html
180,180,9,11,2014,1,DET,UTA,https://www.basketball-reference.com/boxscores/201411090DET.html
181,181,9,11,2014,0,UTA,DET,https://www.basketball-reference.com/boxscores/201411090DET.html
182,182,9,11,2014,1,OKC,SAC,https://www.basketball-reference.com/boxscores/201411090OKC.html
183,183,9,11,2014,0,SAC,OKC,https://www.basketball-reference.com/boxscores/201411090OKC.html
184,184,9,11,2014,1,TOR,PHI,https://www.basketball-reference.com/boxscores/201411090TOR.html
185,185,9,11,2014,0,PHI,TOR,https://www.basketball-reference.com/boxscores/201411090TOR.html
186,186,9,11,2014,1,DAL,MIA,https://www.basketball-reference.com/boxscores/201411090DAL.html
187,187,9,11,2014,0,MIA,DAL,https://www.basketball-reference.com/boxscores/201411090DAL.html
188,188,9,11,2014,1,PHO,GSW,https://www.basketball-reference.com/boxscores/201411090PHO.html
189,189,9,11,2014,0,GSW,PHO,https://www.basketball-reference.com/boxscores/201411090PHO.html
190,190,9,11,2014,1,POR,DEN,https://www.basketball-reference.com/boxscores/201411090POR.html
191,191,9,11,2014,0,DEN,POR,https://www.basketball-reference.com/boxscores/201411090POR.html
192,192,9,11,2014,1,LAL,CHO,https://www.basketball-reference.com/boxscores/201411090LAL.html
193,193,9,11,2014,0,CHO,LAL,https://www.basketball-reference.com/boxscores/201411090LAL.html
194,194,10,11,2014,1,CLE,NOP,https://www.basketball-reference.com/boxscores/201411100CLE.html
195,195,10,11,2014,0,NOP,CLE,https://www.basketball-reference.com/boxscores/201411100CLE.html
196,196,10,11,2014,1,IND,UTA,https://www.basketball-reference.com/boxscores/201411100IND.html
197,197,10,11,2014,0,UTA,IND,https://www.basketball-reference.com/boxscores/201411100IND.html
198,198,10,11,2014,1,NYK,ATL,https://www.basketball-reference.com/boxscores/201411100NYK.html
199,199,10,11,2014,0,ATL,NYK,https://www.basketball-reference.com/boxscores/201411100NYK.html
200,200,10,11,2014,1,CHI,DET,https://www.basketball-reference.com/boxscores/201411100CHI.html
201,201,10,11,2014,0,DET,CHI,https://www.basketball-reference.com/boxscores/201411100CHI.html
202,202,10,11,2014,1,LAC,SAS,https://www.basketball-reference.com/boxscores/201411100LAC.html
203,203,10,11,2014,0,SAS,LAC,https://www.basketball-reference.com/boxscores/201411100LAC.html
204,204,11,11,2014,1,TOR,ORL,https://www.basketball-reference.com/boxscores/201411110TOR.html
205,205,11,11,2014,0,ORL,TOR,https://www.basketball-reference.com/boxscores/201411110TOR.html
206,206,11,11,2014,1,MEM,LAL,https://www.basketball-reference.com/boxscores/201411110MEM.html
207,207,11,11,2014,0,LAL,MEM,https://www.basketball-reference.com/boxscores/201411110MEM.html
208,208,11,11,2014,1,MIL,OKC,https://www.basketball-reference.com/boxscores/201411110MIL.html
209,209,11,11,2014,0,OKC,MIL,https://www.basketball-reference.com/boxscores/201411110MIL.html
210,210,11,11,2014,1,DAL,SAC,https://www.basketball-reference.com/boxscores/201411110DAL.html
211,211,11,11,2014,0,SAC,DAL,https://www.basketball-reference.com/boxscores/201411110DAL.html
212,212,11,11,2014,1,POR,CHO,https://www.basketball-reference.com/boxscores/201411110POR.html
213,213,11,11,2014,0,CHO,POR,https://www.basketball-reference.com/boxscores/201411110POR.html
214,214,11,11,2014,1,GSW,SAS,https://www.basketball-reference.com/boxscores/201411110GSW.html
215,215,11,11,2014,0,SAS,GSW,https://www.basketball-reference.com/boxscores/201411110GSW.html
216,216,12,11,2014,1,WAS,DET,https://www.basketball-reference.com/boxscores/201411120WAS.html
217,217,12,11,2014,0,DET,WAS,https://www.basketball-reference.com/boxscores/201411120WAS.html
218,218,12,11,2014,1,ATL,UTA,https://www.basketball-reference.com/boxscores/201411120ATL.html
219,219,12,11,2014,0,UTA,ATL,https://www.basketball-reference.com/boxscores/201411120ATL.html
220,220,12,11,2014,1,BOS,OKC,https://www.basketball-reference.com/boxscores/201411120BOS.html
221,221,12,11,2014,0,OKC,BOS,https://www.basketball-reference.com/boxscores/201411120BOS.html
222,222,12,11,2014,1,MIA,IND,https://www.basketball-reference.com/boxscores/201411120MIA.html
223,223,12,11,2014,0,IND,MIA,https://www.basketball-reference.com/boxscores/201411120MIA.html
224,224,12,11,2014,1,NYK,ORL,https://www.basketball-reference.com/boxscores/201411120NYK.html
225,225,12,11,2014,0,ORL,NYK,https://www.basketball-reference.com/boxscores/201411120NYK.html
226,226,12,11,2014,1,NOP,LAL,https://www.basketball-reference.com/boxscores/201411120NOP.html
227,227,12,11,2014,0,LAL,NOP,https://www.basketball-reference.com/boxscores/201411120NOP.html
228,228,12,11,2014,1,DEN,POR,https://www.basketball-reference.com/boxscores/201411120DEN.html
229,229,12,11,2014,0,POR,DEN,https://www.basketball-reference.com/boxscores/201411120DEN.html
230,230,12,11,2014,1,PHO,BRK,https://www.basketball-reference.com/boxscores/201411120PHO.html
231,231,12,11,2014,0,BRK,PHO,https://www.basketball-reference.com/boxscores/201411120PHO.html
232,232,12,11,2014,1,MIN,HOU,https://www.basketball-reference.com/boxscores/201411120MIN.html
233,233,12,11,2014,0,HOU,MIN,https://www.basketball-reference.com/boxscores/201411120MIN.html
234,234,13,11,2014,1,MEM,SAC,https://www.basketball-reference.com/boxscores/201411130MEM.html
235,235,13,11,2014,0,SAC,MEM,https://www.basketball-reference.com/boxscores/201411130MEM.html
236,236,13,11,2014,1,TOR,CHI,https://www.basketball-reference.com/boxscores/201411130TOR.html
237,237,13,11,2014,0,CHI,TOR,https://www.basketball-reference.com/boxscores/201411130TOR.html
238,238,13,11,2014,1,DAL,PHI,https://www.basketball-reference.com/boxscores/201411130DAL.html
239,239,13,11,2014,0,PHI,DAL,https://www.basketball-reference.com/boxscores/201411130DAL.html
240,240,13,11,2014,1,GSW,BRK,https://www.basketball-reference.com/boxscores/201411130GSW.html
241,241,13,11,2014,0,BRK,GSW,https://www.basketball-reference.com/boxscores/201411130GSW.html
242,242,14,11,2014,1,IND,DEN,https://www.basketball-reference.com/boxscores/201411140IND.html
243,243,14,11,2014,0,DEN,IND,https://www.basketball-reference.com/boxscores/201411140IND.html
244,244,14,11,2014,1,ORL,MIL,https://www.basketball-reference.com/boxscores/201411140ORL.html
245,245,14,11,2014,0,MIL,ORL,https://www.basketball-reference.com/boxscores/201411140ORL.html
246,246,14,11,2014,1,ATL,MIA,https://www.basketball-reference.com/boxscores/201411140ATL.html
247,247,14,11,2014,0,MIA,ATL,https://www.basketball-reference.com/boxscores/201411140ATL.html
248,248,14,11,2014,1,BOS,CLE,https://www.basketball-reference.com/boxscores/201411140BOS.html
249,249,14,11,2014,0,CLE,BOS,https://www.basketball-reference.com/boxscores/201411140BOS.html
250,250,14,11,2014,1,NYK,UTA,https://www.basketball-reference.com/boxscores/201411140NYK.html
251,251,14,11,2014,0,UTA,NYK,https://www.basketball-reference.com/boxscores/201411140NYK.html
252,252,14,11,2014,1,HOU,PHI,https://www.basketball-reference.com/boxscores/201411140HOU.html
253,253,14,11,2014,0,PHI,HOU,https://www.basketball-reference.com/boxscores/201411140HOU.html
254,254,14,11,2014,1,NOP,MIN,https://www.basketball-reference.com/boxscores/201411140NOP.html
255,255,14,11,2014,0,MIN,NOP,https://www.basketball-reference.com/boxscores/201411140NOP.html
256,256,14,11,2014,1,OKC,DET,https://www.basketball-reference.com/boxscores/201411140OKC.html
257,257,14,11,2014,0,DET,OKC,https://www.basketball-reference.com/boxscores/201411140OKC.html
258,258,14,11,2014,1,PHO,CHO,https://www.basketball-reference.com/boxscores/201411140PHO.html
259,259,14,11,2014,0,CHO,PHO,https://www.basketball-reference.com/boxscores/201411140PHO.html
260,260,14,11,2014,1,LAL,SAS,https://www.basketball-reference.com/boxscores/201411140LAL.html
261,261,14,11,2014,0,SAS,LAL,https://www.basketball-reference.com/boxscores/201411140LAL.html
262,262,15,11,2014,1,WAS,ORL,https://www.basketball-reference.com/boxscores/201411150WAS.html
263,263,15,11,2014,0,ORL,WAS,https://www.basketball-reference.com/boxscores/201411150WAS.html
264,264,15,11,2014,1,CLE,ATL,https://www.basketball-reference.com/boxscores/201411150CLE.html
265,265,15,11,2014,0,ATL,CLE,https://www.basketball-reference.com/boxscores/201411150CLE.html
266,266,15,11,2014,1,TOR,UTA,https://www.basketball-reference.com/boxscores/201411150TOR.html
267,267,15,11,2014,0,UTA,TOR,https://www.basketball-reference.com/boxscores/201411150TOR.html
268,268,15,11,2014,1,CHI,IND,https://www.basketball-reference.com/boxscores/201411150CHI.html
269,269,15,11,2014,0,IND,CHI,https://www.basketball-reference.com/boxscores/201411150CHI.html
270,270,15,11,2014,1,MEM,DET,https://www.basketball-reference.com/boxscores/201411150MEM.html
271,271,15,11,2014,0,DET,MEM,https://www.basketball-reference.com/boxscores/201411150MEM.html
272,272,15,11,2014,1,DAL,MIN,https://www.basketball-reference.com/boxscores/201411150DAL.html
273,273,15,11,2014,0,MIN,DAL,https://www.basketball-reference.com/boxscores/201411150DAL.html
274,274,15,11,2014,1,POR,BRK,https://www.basketball-reference.com/boxscores/201411150POR.html
275,275,15,11,2014,0,BRK,POR,https://www.basketball-reference.com/boxscores/201411150POR.html
276,276,15,11,2014,1,SAC,SAS,https://www.basketball-reference.com/boxscores/201411150SAC.html
277,277,15,11,2014,0,SAS,SAC,https://www.basketball-reference.com/boxscores/201411150SAC.html
278,278,15,11,2014,1,GSW,CHO,https://www.basketball-reference.com/boxscores/201411150GSW.html
279,279,15,11,2014,0,CHO,GSW,https://www.basketball-reference.com/boxscores/201411150GSW.html
280,280,15,11,2014,1,LAC,PHO,https://www.basketball-reference.com/boxscores/201411150LAC.html
281,281,15,11,2014,0,PHO,LAC,https://www.basketball-reference.com/boxscores/201411150LAC.html
282,282,16,11,2014,1,NYK,DEN,https://www.basketball-reference.com/boxscores/201411160NYK.html
283,283,16,11,2014,0,DEN,NYK,https://www.basketball-reference.com/boxscores/201411160NYK.html
284,284,16,11,2014,1,MIA,MIL,https://www.basketball-reference.com/boxscores/201411160MIA.html
285,285,16,11,2014,0,MIL,MIA,https://www.basketball-reference.com/boxscores/201411160MIA.html
286,286,16,11,2014,1,OKC,HOU,https://www.basketball-reference.com/boxscores/201411160OKC.html
287,287,16,11,2014,0,HOU,OKC,https://www.basketball-reference.com/boxscores/201411160OKC.html
288,288,16,11,2014,1,LAL,GSW,https://www.basketball-reference.com/boxscores/201411160LAL.html
289,289,16,11,2014,0,GSW,LAL,https://www.basketball-reference.com/boxscores/201411160LAL.html
290,290,17,11,2014,1,CHO,DAL,https://www.basketball-reference.com/boxscores/201411170CHO.html
291,291,17,11,2014,0,DAL,CHO,https://www.basketball-reference.com/boxscores/201411170CHO.html
